transaction_id,timestamp,user_id,first_name,last_name,email,address,category_l1,category_l2,category_l3,quantity,unit_price,total_price
b47e35e2-efe7-4bc4-81ac-817409b67ede,2025-07-30T12:26:00Z,cdcc9a05-50b7-4cb6-8518-101ee15adff4,EVE6978,FARWELL4414,user325772605541@example.com,232 E Main St,SNACKS,CANDY,Reese's Peanut Butter Cups 1.5oz,2,1.57,3.14
319e44c6-43b9-48f2-b5e9-2132ae8bdbd5,2025-07-07T07:43:35Z,621ef4e2-cef6-41a0-92aa-524e33e28f4e,EVE6809,VANDERKAAY7810,evevandersteen585019@exeter.anglican.org,2155 W Walton St,SNACKS,CHIPS,Lay's Classic 8oz,1,3.74,3.74
21e7526a-46a9-4d18-bd8c-ffdb3cd28bd0,2025-07-01T03:24:03Z,510beb2b-183c-45ce-b372-d35255b39a3f,EVE7904,GIVENS120,eve_givens663216@baxter.com,5600 Nob Hill Rd,SOFT DRINKS,DR PEPPER,Diet Dr Pepper 12oz can,1,1.03,1.03
48a16fe2-41b4-4b3a-99ea-f8c07dd06738,2025-07-19T11:03:15Z,fa4fdb63-007a-4e32-89eb-0f84e0c83212,EVE847,WHITMAN4986,evarpreston115401@gmail.com,2345 Outpost Dr,SPORTS DRINKS,BODYARMOR,BodyArmor Fruit Punch 16oz,1,1.86,1.86
732678da-3e75-4e2d-910d-30394788d2a0,2025-06-27T07:32:20Z,f0f76b3e-ab52-45d0-a8d5-fe594324dced,EVE3751,LOCKE9425,bluetopaz32615644@hotmail.com,6409 79th Pl NE,SNACKS,CHIPS,Doritos Nacho Cheese 9.25oz,1,4.34,4.34
9384f777-1250-4538-8282-564dab1713f9,2025-07-16T18:00:57Z,b4cc4e75-b6d4-40bb-8595-5c62a9dd928c,EVE5870,GOPIE3899,gopiesrmichael617458@gmail.com,8313 Gandy Way,SOFT DRINKS,DR PEPPER,Dr Pepper 12oz can,2,0.99,1.98
8c2cc9fb-a23e-4dd2-b457-c0d3e1214186,2025-07-02T21:56:10Z,3aa1e112-c311-454f-b669-df4907e8e62b,EVE769,HAYES3710,ehayes283337@arthrex.com,3101 54th Ter SW,SOFT DRINKS,COKE,Coke Zero Sugar 12oz can,3,1.16,3.48
8475b935-7469-410c-a1b3-0fed4e609f9c,2025-07-09T12:50:35Z,2fcf3048-3875-4ca0-b950-f47f34bf6890,EVE8753,TORRES5217,user731262688533@example.com,214 Spruce Ave,COFFEE & TEA,COFFEE,Starbucks Pike Place Roast 12oz,1,9.33,9.33
40c17ef6-97dc-4983-bf30-8428a02a5f40,2025-07-07T21:42:49Z,d9f5ab51-ea13-4e72-a6b2-90c8190e4667,EVE1984,DALY9603,guitarchick48272618@hotmail.com,3510 Burnham Rd,GROCERY,CEREAL,Cheerios 18oz,1,5.75,5.75
a6f1f002-e835-47ea-84ed-6129d7c6ab1e,2025-08-05T15:57:06Z,91f4d6dc-c0e6-433f-9cae-64230441fe90,EVE8673,HEBERT5942,user539898646700@example.com,27534 Caradoc Springs Ct,SNACKS,CHIPS,Lay's Classic 8oz,1,3.82,3.82
d2762973-5f4a-48cc-919e-4dc38b411bc5,2025-06-25T22:19:52Z,af493dc3-01c7-4894-aaa4-d4770605b186,GUADALUPE5144,AGUILAR9070,user270555663312@example.com,8732 Vinmar Ave,GROCERY,PASTA,Barilla Spaghetti 1lb,2,1.75,3.5
467aefe5-ee48-4efc-b105-eb844c12c5f5,2025-07-06T03:09:47Z,7165367f-50f6-46db-beab-dc1fd3be100b,EVE364,BAGGS6858,user895667799891@example.com,1807 Prescott St,SNACKS,CANDY,M&M's Peanut 3.27oz,1,1.95,1.95
0ad38040-2f29-4206-8234-c828e0f091e1,2025-08-01T23:15:45Z,ecbadf83-3098-4202-a502-240138f99b8c,EVE5916,POETZSCHKE2425,user338968447257@example.com,12308 Triple Crown Rd,SNACKS,CANDY,Reese's Peanut Butter Cups 1.5oz,2,1.55,3.1
b9b559cb-286e-4f35-bbbc-b59a26934da5,2025-08-06T17:33:42Z,03ab4d3d-7007-4dbc-858f-9cd571634636,EVE6504,STONE7097,eve.stone209161@sbcglobal.net,7700 W Hefner Rd,SNACKS,CANDY,M&M's Peanut 3.27oz,1,1.95,1.95
e89d04d2-8661-43b1-ab57-c93bbd070caf,2025-07-24T10:08:21Z,b525278f-9dfd-43ef-a13b-e95d03092f8c,EVE1633,SMITH9120,evesmith00304684@gmail.com,4344 Sharon Copley Rd,GROCERY,SAUCE,Rao's Marinara 24oz,1,8.78,8.78
8b6f614d-5403-4a49-9c74-7701a489f295,2025-08-07T06:11:11Z,32c0562c-599f-4024-b308-81839ad96420,EVE1459,BLACK6878,dracograce855865@gmail.com,114 4th St,DAIRY,MILK,Horizon Organic Whole Milk Half Gallon,1,5.52,5.52
388a60e3-e3c0-4128-81d6-972ff333ca82,2025-07-27T06:54:16Z,efa1c96e-aa06-45c9-964f-b50542a7bbf8,EVE1651,POETZSCHKE1170,user338968191353@example.com,12308 Triple Crown Rd,PRODUCE,FRUIT,Honeycrisp Apples (lb),1,2.41,2.41
1f3c0e4e-43ed-4d8f-9405-f145590139ff,2025-07-05T23:51:33Z,b01e9df1-907e-4808-883a-9c1d1a2c8100,EVE842,MAROTTA1349,evemarotta691716@aol.com,11 Clubhouse Dr,SNACKS,CHIPS,Lay's Classic 8oz,2,4.0,8.0
e14cbac9-23ed-4f28-b38d-3817742e2159,2025-07-29T05:03:47Z,bcebe801-b523-4332-9906-324132af5111,EVE4135,PROVENCIAL8426,user40741985880@example.com,1172 Randolph Ave,SOFT DRINKS,DR PEPPER,Diet Dr Pepper 12oz can,1,1.15,1.15
fe4fb5af-e896-4400-b8a9-fb0564663dc0,2025-07-22T16:24:42Z,3f8217ee-13e2-4046-87ee-ca01834d9702,EVE6258,SHELL5012,persianpalm369652@netzero.com,720 Baldwin Ave,SOFT DRINKS,COKE,Coke Zero Sugar 12oz can,1,1.13,1.13
b2518063-d778-4e2a-a2ff-cab5a994eecf,2025-07-21T08:55:19Z,c2e0ea1c-1ad9-4509-ac33-cbe589189d4f,EVE2338,AVDEYENKO7303,aavdeyenko67078@netzero.net,23318 E Valleyway Ave,SNACKS,CHIPS,Lay's Classic 8oz,3,3.77,11.31
0bd4e3a4-48a8-436e-9cfb-b59e2aebdede,2025-06-25T09:49:45Z,9264ac55-5a3e-4877-be29-4f7b79b5b2a1,EVE5702,JARBOE3810,user543143304361@example.com,4010 W Chama Dr,SOFT DRINKS,PEPSI,Pepsi 12oz can,1,1.14,1.14
7c709340-58f7-41d3-a9e0-2b929f0a1a87,2025-06-30T13:14:42Z,3390f615-5507-47d3-8d8a-e7a039ce5dce,EVE2884,GALATI6049,ecgalati987162@aol.com,262 Joy Haven Dr,PRODUCE,VEGGIES,Baby Carrots 1lb,3,1.72,5.16
659edc01-fd09-476d-a68f-f1b929a59f62,2025-07-30T15:17:40Z,ed0970c3-e504-4f56-9295-d14b931ced3b,EVE1148,BLACK1844,dracograce599969@gmail.com,114 4th St,COFFEE & TEA,COFFEE,Peet's Major Dickason's Blend 12oz,1,9.64,9.64
b392a373-9c7b-417d-a64f-0bbcf9a19f37,2025-07-11T02:28:04Z,f97d8b4d-2413-4c82-bc6e-7f2f82d94a79,EVE1778,BOHNETT1836,trypheana8839880@angelfire.com,6353 El Cajon Blvd,SNACKS,CHIPS,Doritos Nacho Cheese 9.25oz,2,4.38,8.76
48a64c21-b01b-446b-b63d-0772c3751675,2025-07-05T22:13:11Z,c635c0f4-d079-4cd5-b339-0a461fe54d71,EVE4755,STONE4033,eve.stone411973@sbcglobal.net,7700 W Hefner Rd,SOFT DRINKS,COKE,Diet Coke 12oz can,2,1.2,2.4
5333ec0c-44de-474f-acf1-1442c288ecb5,2025-07-09T18:48:02Z,0c7e7fc9-5091-44c1-83d2-9bd911728c68,EVE7035,HIRSCHMAN3065,user391369616249@example.com,400 E Randolph St,SNACKS,CHIPS,Doritos Nacho Cheese 9.25oz,3,4.12,12.36
91ed3628-c6e2-4525-894b-e47152818e20,2025-06-28T13:51:48Z,8da9b77b-801b-43aa-9a57-09bf7fe99f68,EVE6807,LEAL6940,eve.ieal735902@molex.com,703 S Monterey Ave,SNACKS,CANDY,Snickers Bar 1.86oz,1,1.57,1.57
128e197f-ed23-498f-8410-8ac88cda111b,2025-07-30T16:48:28Z,adbd0718-8436-49fb-9943-638185fb756f,EVE581,KHADEMI4070,evekhademi210113@yahoo.com,329 Northwoods Dr,SNACKS,CHIPS,Doritos Nacho Cheese 9.25oz,1,4.5,4.5
f4385e44-e829-46a0-ac0a-a490caf86f25,2025-07-05T06:03:41Z,bcf4612a-4b76-4d35-adc9-4ffb15cd3b3b,EVE2694,DEVINSKY2563,evedevinsky617006@yahoo.com,624 90th St,SOFT DRINKS,PEPSI,Diet Pepsi 12oz can,1,1.04,1.04
1ac797bb-bfc5-4c40-8cf8-3280e36ae34f,2025-07-03T20:05:35Z,7fd46bec-672f-453d-bc30-1bcfd61ce1a6,EVE2813,HERNANDEZ7433,wwpachedancer_03904935@msn.com,451 S Hawes Rd,SNACKS,CANDY,M&M's Peanut 3.27oz,3,1.86,5.58
f9dae04c-a6e6-4ce6-895a-948528730abb,2025-07-12T14:51:53Z,04c12c45-bb91-486a-b417-62149280b69f,EVE9202,BARSOUM9203,ebarsoum345659@worldnet.att.net,2916 N St NW,SNACKS,CANDY,M&M's Peanut 3.27oz,1,1.82,1.82
ad3c4049-eb80-4576-bce5-87236dc50680,2025-07-09T13:56:16Z,6eb5b55f-d406-468f-9e8a-142b91ac4849,EVE6963,BAGGS9004,user895667139995@example.com,1807 Prescott St,SOFT DRINKS,COKE,Coca-Cola Classic 12oz can,2,1.15,2.3
886c49d4-cc0e-44ce-bb1c-fae1c3f6ae15,2025-06-27T14:15:57Z,ac18f5c5-1cd0-4935-a817-40cf84bf6316,EVE2948,GIVENS9362,eve_givens137510@baxter.com,5600 Nob Hill Rd,SOFT DRINKS,DR PEPPER,Diet Dr Pepper 12oz can,1,1.19,1.19
2d8e189e-ffcb-40c3-8cb4-de083a36e83b,2025-07-21T02:35:40Z,60980973-49f2-4d70-a49b-1b69ff617d3c,EVE3472,HANCOCK2860,kayramsey504546439@yahoo.com,834 Key Colony Dr,SPORTS DRINKS,BODYARMOR,BodyArmor Fruit Punch 16oz,1,1.91,1.91
8e04ed5c-fd64-4b5d-99d7-133f549f558e,2025-07-04T08:03:59Z,a714c0ee-f62f-41f0-9961-e0c8345f95df,EVE3637,MEYER7069,user850800974426@example.com,2374 Vallejo St,SOFT DRINKS,PEPSI,Pepsi 12oz can,1,1.18,1.18
f3f4a92b-5c90-49ba-83b2-b70cdbe60df2,2025-07-25T22:36:25Z,33950904-ac2f-408b-aa17-73219dc17d32,EVE5879,STANCULESCU9693,evestan1329577@hotmail.com,2227 80th Ave SE,SOFT DRINKS,PEPSICO,Mountain Dew 12oz can,2,1.07,2.14
0a872058-068a-45aa-b707-22d9134db658,2025-06-29T03:58:03Z,b47d73c8-b3ea-45bc-afac-ed51a8c597db,EVE1779,BEJARANO4729,user131244153580@example.com,7428 Bennington Ave,WATER,BOTTLED,Dasani 16.9oz,1,1.12,1.12
5a392538-193b-4c61-ba98-54d82f7d8e9e,2025-07-31T20:04:03Z,c5fea6be-5d1f-46df-a9e4-0839f5a5cad3,EVE3578,CONNICK6494,econnick582564@aol.com,3002 N Sourdough Pl,GROCERY,PASTA,Barilla Spaghetti 1lb,1,1.75,1.75
c8210f70-6efc-4659-9b94-14f304fb8cf2,2025-07-27T03:09:44Z,5f22f989-3201-4733-84be-55b98f2d9e2e,EVE4749,LEAL5047,eve.ieal76985@molex.com,703 S Monterey Ave,BAKERY,BAGELS,Thomas' Plain Bagels 6ct,3,4.51,13.53
f70b389d-4e54-42c0-bb4f-c116a8222188,2025-08-01T14:46:25Z,1064096e-fbef-4722-a5cd-e614e4945fa2,EVE4433,KOFSKY6975,evekofsky937706@gmail.com,832 Chelsea Park Dr,COFFEE & TEA,COFFEE,Peet's Major Dickason's Blend 12oz,1,11.21,11.21
7c77e56a-8b7d-4bdf-83e2-62dc0d4ccc7a,2025-07-13T13:52:39Z,13f27d50-0b44-474b-9b42-9b2e203b5bee,EVE2261,LOCKE4375,bluetopaz32924042@hotmail.com,6409 79th Pl NE,SOFT DRINKS,PEPSICO,Mountain Dew 12oz can,1,0.99,0.99
059339d0-9d34-4616-8775-1f0001f6e64d,2025-07-16T19:32:50Z,bfcb99f2-1fa2-40bb-b9b8-8c431711cbf9,EVE8429,HORNE8504,chapachee981448@hotmail.com,17205 Baronoff Ave,GROCERY,PASTA,Barilla Spaghetti 1lb,1,1.69,1.69
39b61f51-0919-40e0-9d30-a7118ed2f251,2025-06-23T15:44:56Z,c9f52766-03d7-4616-b4b2-06a49569cb99,EVE881,POETZSCHKE7977,user338968424585@example.com,12308 Triple Crown Rd,SOFT DRINKS,COKE,Coca-Cola Classic 12oz can,2,1.08,2.16
19e93ec4-d0b9-49f5-99ca-a120c7ecfd6f,2025-08-06T09:33:58Z,67293f3f-fc46-466a-9e96-cf3995f64e62,EVE6053,BLOMQUIST3057,eve.blomquist467430@yahoo.com,16635 138th Ave NE,SOFT DRINKS,PEPSICO,Mountain Dew 12oz can,1,0.98,0.98
38269709-1399-4b0e-a9bd-62d370fec29d,2025-07-07T03:13:08Z,2821dcc2-9289-4df2-99a5-a1517bc088d8,EVE3494,MCKEON5034,user106814526155@example.com,819 Cedar St,SOFT DRINKS,PEPSICO,Starry Lemon Lime 12oz can,1,1.19,1.19
d2c59a09-7bfc-4a98-8b24-271e26a16fba,2025-07-13T01:43:44Z,d3ecabd6-8411-44fc-93a9-987dde1b1fe7,EVE3175,FORDYCE83,evefordyce70447@yahoo.com,2607 Western Ave,SPORTS DRINKS,GATORADE,Gatorade Cool Blue 20oz,1,1.93,1.93
d1e6d3e0-71dd-4182-8b52-3241d790ab4e,2025-07-28T03:38:35Z,a7d2de84-12ab-4e56-a69a-70c62471061a,EVE3496,BRECKER7785,breckeea754676@jmu.edu,710 Boulder Hill Ln,SOFT DRINKS,COKE,Coke Zero Sugar 12oz can,1,1.01,1.01
9a8df9f3-2793-4760-9fe4-82a15b853a43,2025-07-17T23:57:04Z,8e424be6-2427-48ad-ac43-c1e160fecdd6,EVE2863,MARKS5511,evemarks09646969@gmail.com,26958 Willow Dr,SNACKS,CANDY,Reese's Peanut Butter Cups 1.5oz,2,1.47,2.94
0f791806-e637-4b1d-b914-7389cb2cbd35,2025-07-19T03:14:28Z,328c6836-a24d-4128-b4c8-16a28e77cc7f,EVE3767,ROMANO9313,user717889780087@example.com,319 Lake Shore Dr,SOFT DRINKS,COKE,Diet Coke 12oz can,1,1.07,1.07
0eae984c-2d00-4716-8f08-0fc35a2f63dd,2025-08-03T21:21:42Z,df8c41dd-cbfa-4e11-ade2-2d978d742c6d,EVE,ROSEN,jer16@optonline.net,45 Miro Pl,SNACKS,CHIPS,Doritos Nacho Cheese 9.25oz,2,4.44,8.88
c8458ce3-c74a-4ecd-bce4-3fdb2658fd1f,2025-07-10T12:23:21Z,b5d53bbd-4d60-403a-982e-c202a74fa745,EVE8573,CANTU7776,user207473226094@example.com,5705 Diehl Trl,PRODUCE,FRUIT,Honeycrisp Apples (lb),2,2.49,4.98
4d39d839-d562-42d4-bcff-bc098bf21844,2025-07-03T14:31:17Z,d3ac5782-4abd-41e0-b882-a8c24aeff6de,EVE8152,DALY1596,guitarchick482843817@hotmail.com,3510 Burnham Rd,SNACKS,CHIPS,Cheetos Crunchy 8.5oz,1,4.35,4.35
f9b4c327-58e0-4801-991c-ad76289c0b55,2025-07-31T01:40:02Z,d2a65cb5-99a9-4322-ab3a-6aa170184022,EVE8905,MAROTTA1743,evemarotta438960@aol.com,11 Clubhouse Dr,SNACKS,CANDY,M&M's Peanut 3.27oz,1,1.9,1.9
15480474-a380-4a6f-a14f-291b5294e6e8,2025-07-24T18:37:51Z,35b54731-7241-478c-ad99-e4870d7ad5ed,EVE2352,LECOURS1181,lecourseve447108@yahoo.com,116 First Street Ct,SNACKS,CHIPS,Cheetos Crunchy 8.5oz,3,4.04,12.12
a08e303d-0f9c-4253-95c9-97da874a4831,2025-07-15T21:35:23Z,ffb46c6d-c7c5-46fb-a415-3508300339bf,EVE410,LETTS6139,user377370902951@example.com,5115 Shore Dr,SOFT DRINKS,PEPSICO,Starry Lemon Lime 12oz can,1,1.11,1.11
cfb524b7-bf7e-45b1-9901-6fd433dfa13c,2025-07-29T18:03:39Z,26cd5f56-e911-4989-9277-5274c9a2a016,EVE7689,GERBER1682,egerber938858@esc17.net,107 Cougar Ln,SOFT DRINKS,DR PEPPER,Dr Pepper 12oz can,1,1.01,1.01
b27512ac-5079-455c-a51e-87f9e38d2acf,2025-07-17T09:42:56Z,d49b0327-8c6f-47d0-83e0-163cd2909b0c,EVE1113,BALLINGALL3840,user581741219289@example.com,33 Lafayette Ct,SOFT DRINKS,PEPSICO,Mountain Dew 12oz can,1,1.11,1.11
2b22d0f5-b96f-4f3f-ad5c-01c372b37449,2025-07-31T11:25:36Z,4d985570-7b82-44bd-98fe-9f554c772bf5,EVE7561,LYON7923,evelyon944043@mac.om,305 Maple Dr,SOFT DRINKS,COKE,Coca-Cola Classic 12oz can,3,1.12,3.36
523ba6ab-70d1-4d59-a1e4-69aaa08df2ed,2025-07-14T23:08:00Z,b5819de0-84ce-4e35-94e0-7d97a4b0080c,GRACE5073,MCDAID4813,user770487840240@example.com,201 S Reynolds St,SOFT DRINKS,COKE,Coca-Cola Classic 12oz can,2,0.99,1.98
fe2c076e-cf0a-46af-a77c-d5075bb4256f,2025-08-02T20:16:59Z,af393b96-40be-4a30-a2a5-4ecd95ce9206,EVE1114,HIGGINS9223,nowalue24794074@gmail.com,8 Macduff Ct,SOFT DRINKS,PEPSI,Pepsi 12oz can,1,1.17,1.17
94330876-278d-4596-a0c9-219a4bea47d4,2025-07-05T23:14:31Z,df40a748-c5a4-49a0-bdc1-4de99fc2e89a,EVE9136,BALLINGALL7788,user581741295062@example.com,33 Lafayette Ct,SOFT DRINKS,PEPSICO,Starry Lemon Lime 12oz can,2,1.09,2.18
97b4bad8-3e5e-49a6-9197-9269ca572d64,2025-07-24T06:39:57Z,25721fc6-edb8-4e67-96c9-fdc53c1194c6,EVE2007,LYON7236,evelyon796583@mac.om,305 Maple Dr,WATER,BOTTLED,Aquafina 16.9oz,1,1.1,1.1
0cfd17e3-fde1-4056-a312-a6a53a12bce0,2025-07-20T01:16:47Z,29e2213c-f868-4b02-9fa8-0da1138d21b7,EVE6171,KOESTER9844,user460663485515@example.com,8551 Bluegrass Cir,DAIRY,YOGURT,Chobani Greek Yogurt 5.3oz,3,1.29,3.87
d3b5b421-3798-40c0-8333-80be80883f5a,2025-07-09T07:40:37Z,a1e3732b-cee1-471c-b0e1-5274b97b432e,EVE5182,FORD5336,user334053505787@example.com,2327 10th St,SOFT DRINKS,PEPSI,Pepsi 12oz can,1,1.15,1.15
d6129547-81de-41a9-8f6a-2751b1a4dbe5,2025-08-04T14:51:15Z,e8379c9d-6771-4dcd-aca6-e62900791cfe,EVE9608,WATTS6122,walkereve24532@live.com,1910 Wood Creek Dr,SOFT DRINKS,DR PEPPER,Dr Pepper 12oz can,1,1.08,1.08
75bc3ce5-1fa8-4409-9780-461bc50ba176,2025-07-26T22:33:10Z,431d0ef5-6991-43e9-a73b-619df6bbad87,EVE4788,KHADEMI7700,evekhademi276108@yahoo.com,329 Northwoods Dr,SOFT DRINKS,PEPSICO,Starry Lemon Lime 12oz can,1,1.08,1.08
6628ac98-33ab-42bd-9d3c-c42a86967ab3,2025-07-09T05:50:23Z,71219152-95a7-4f2e-b0f1-de439cb5dcbb,EVE3388,BAGGS8486,user895667951820@example.com,1807 Prescott St,GROCERY,SAUCE,Rao's Marinara 24oz,1,7.43,7.43
5a267c03-c279-453f-a2b5-de5b8ed7986c,2025-06-27T14:21:23Z,37d6ae44-24d2-4a19-ac57-dd001ce40634,GUADALUPE8853,AGUILAR6267,user270555344102@example.com,8732 Vinmar Ave,SNACKS,CANDY,M&M's Peanut 3.27oz,1,1.86,1.86
8cd4c5b9-532a-49c5-8d12-158e90e55b2b,2025-07-25T14:15:24Z,b06b4ce2-e818-4665-aaa0-e8f20887b93f,EVE3695,KHADEMI3297,evekhademi778205@yahoo.com,329 Northwoods Dr,COFFEE & TEA,COFFEE,Starbucks Pike Place Roast 12oz,1,9.77,9.77
2735cd19-2436-4ba0-8143-1f50e6970037,2025-07-18T04:43:31Z,64b3cf0c-58b4-48ae-9523-a5a370330fa8,EVE,JORDAN,evejordan1981@gmail.com,2287 W 67th St,HOUSEHOLD,CLEANING,Tide PODS 42ct,1,13.37,13.37
48982b38-4fc1-4279-bee6-86f773d858b8,2025-08-01T16:01:28Z,721dd3f1-965d-40cc-ac2e-2c761622175f,EVE2596,RIVIERE8925,user835392623380@example.com,624 Calendula St,SOFT DRINKS,PEPSI,Pepsi 12oz can,2,1.05,2.1
4b9ef6a9-7c1e-4065-be32-085c6a093ad6,2025-07-27T20:34:04Z,95608206-c7b9-45fa-b3ad-d7f95cd7c8f0,EVE3155,BOND5249,user191161538858@example.com,12252 Rustic Wood Ct,SOFT DRINKS,DR PEPPER,Diet Dr Pepper 12oz can,2,1.15,2.3
6c900f08-922b-4290-916d-5417d3d5d7ed,2025-07-31T22:05:26Z,89c899aa-02aa-4c6d-aacb-7ddece4efe6b,EVE9336,BRECKER8813,breckeea592026@jmu.edu,710 Boulder Hill Ln,SOFT DRINKS,COKE,Coke Zero Sugar 12oz can,1,1.19,1.19
bb6cee21-fabc-4b99-afb5-a02cd8a37cf1,2025-06-29T04:50:43Z,cc2b45dc-865c-476b-be89-bc7397af6c45,EVE5233,MILTON7455,evem5178793623@yahoo.com,215 Smithview Dr,WATER,BOTTLED,Dasani 16.9oz,2,1.2,2.4
8b5f793d-13cd-4563-9472-030f60f49ae2,2025-08-02T09:50:37Z,aed0ff5b-09ff-4b2d-94a3-1d58b7691c2f,EVE7516,BRECKER641,breckeea415979@jmu.edu,710 Boulder Hill Ln,SOFT DRINKS,PEPSI,Diet Pepsi 12oz can,2,1.15,2.3
7c64f713-9890-408e-82f9-cc34bcd86075,2025-07-24T14:56:12Z,8c082b37-7fd2-4b27-92c3-dec6635c2486,EVE2467,HAFFNER3215,user201414233152@example.com,21173 E Founders Rd,WATER,BOTTLED,Aquafina 16.9oz,1,1.14,1.14
4a2a6f9c-0b6f-4b26-8261-8d861ab87204,2025-07-11T08:04:12Z,08c6c5df-e6c7-48be-ad80-f264052c28ad,EVE6076,VELAZQUEZ8553,evevelazquez22267189@yahoo.com,12 Batchelder St,SNACKS,CANDY,Reese's Peanut Butter Cups 1.5oz,1,1.58,1.58
b67ccd43-e1b3-43bc-88d8-73c2459b61e0,2025-07-28T18:52:45Z,0a916c8b-967a-468f-85ce-cc454627e9c5,EVE3622,BLOMQUIST1356,eve.blomquist461894@yahoo.com,16635 138th Ave NE,SNACKS,CHIPS,Lay's Classic 8oz,1,3.71,3.71
2fb7ba04-08c7-4adb-a563-8e2c03a47f01,2025-08-05T15:38:00Z,15524265-3b48-482c-baad-a4109292924e,EVE377,CZIGAN9151,user344098678541@example.com,44036 Woodland Cir,DAIRY,YOGURT,Chobani Greek Yogurt 5.3oz,2,1.27,2.54
c5495c75-eabc-4552-8c6b-ef695b8eeb78,2025-07-20T12:59:57Z,0f3f82da-e88f-46e2-b151-3456eeb3b742,EVE8646,TAGLIARINO4127,user479201589272@example.com,26531 Shoregrass Dr,GROCERY,SAUCE,Rao's Marinara 24oz,2,8.15,16.3
2a03799e-1bf7-4860-93e4-348549b92823,2025-07-19T05:45:42Z,8c738147-fa9f-4dc4-bf86-ef4e31ff83ca,EVE5569,LETTS8216,user377370863228@example.com,5115 Shore Dr,SOFT DRINKS,COKE,Diet Coke 12oz can,1,1.01,1.01
576650b0-b43a-43be-b631-dca27ebb9ed7,2025-07-19T13:11:16Z,b5f803e7-bc66-4dac-9d9c-11b34a6c7213,EVE4897,SULLIVAN6392,user688508940008@example.com,2395 Prairie Dr,SOFT DRINKS,DR PEPPER,Dr Pepper 12oz can,2,1.0,2.0
6d742bf6-6341-4477-a820-9bca406c24a3,2025-07-03T04:58:41Z,d36bc2c4-903f-4ee6-8340-1dc2298b2a09,EVE2150,REYNOLDS5555,e03rey304970@hotmail.com,125 Dixie Ln,PRODUCE,FRUIT,Honeycrisp Apples (lb),1,2.3,2.3
1c48ea94-189c-46d3-83c1-d8f5639f3c47,2025-07-16T15:42:28Z,91c7893a-31bd-4634-a95e-75cc86b4c685,EVE8335,PAHORESKY4866,user57543575981@example.com,37891 Lake Shore Blvd,HOUSEHOLD,PAPER,Bounty Paper Towels 6 Double Rolls,2,9.83,19.66
8b7e7e8c-3eae-43e9-b6de-01811e00e31d,2025-07-25T09:05:55Z,1b72eada-2eed-4eb9-8f72-72be630b1bb2,EVE300,HENNIGAN7809,evehennign788471@aol.com,1423 Electric St,WATER,BOTTLED,Aquafina 16.9oz,2,1.09,2.18
eee3be6b-bc9d-4d51-84d6-15d5e1719b8a,2025-08-05T00:16:05Z,12751082-19c5-4ecc-944b-cc3164a16680,EVE1278,CORNELIUS5988,user127824704634@example.com,1012 Michigan Ave,SOFT DRINKS,DR PEPPER,Diet Dr Pepper 12oz can,3,1.09,3.27
d4f36461-88fb-4b04-b59d-5be0880957d1,2025-07-09T04:49:59Z,c6e7b563-4d83-4902-b8ed-68318e73abc2,EVE8774,PORGINSKI3252,eporginski164619@msn.com,326 Duncan Rd,SNACKS,CANDY,M&M's Peanut 3.27oz,1,2.0,2.0
32ed4cee-e971-42d3-931d-74ee495f02dd,2025-08-06T22:23:46Z,1d2748c5-113e-456a-8137-db9223a56255,EVE4158,DAVIDSON8238,evemdavids966330@gateway.net,2127 Dunblane Ct,COFFEE & TEA,COFFEE,Starbucks Pike Place Roast 12oz,2,9.27,18.54
1c59d96e-96b5-4f8d-a0cc-2d8ec0b98d8a,2025-07-22T21:18:30Z,1359c00c-1b85-4928-a346-b52fa674511a,EVE5189,RIVIERE7995,user835392914760@example.com,624 Calendula St,SOFT DRINKS,PEPSICO,Mountain Dew 12oz can,1,1.1,1.1
893ee4a9-1df8-4fc1-9380-dead9ae82959,2025-08-05T02:22:14Z,8672c6f8-bb1f-4354-b6ae-abda4c00ff7d,EVE3394,OTTAIANO307,ewunia27820040@aol.com,105 Lane 100A Pine Canyon Lk,SOFT DRINKS,DR PEPPER,Diet Dr Pepper 12oz can,1,1.19,1.19
d9b95867-0012-4d03-8f5c-20765ba95fbc,2025-08-04T19:07:06Z,31f730f4-a303-4f1c-a0d4-e77dfcc4c1fe,EVE8258,ROSS3433,eve_3371001@sbcglobal.net,9099 Creede Trl,GROCERY,CEREAL,Kellogg's Frosted Flakes 19oz,1,5.75,5.75
7ca8ef55-f157-490a-afab-1a65152151db,2025-07-06T06:54:34Z,9bcbb031-b52c-41d5-a88d-bb7703a27a6f,EVE4485,RABECK4447,erabeck246628@gte.net,143 McDonald Ave,BAKERY,BREAD,Wonder Classic White Bread 20oz,3,3.23,9.69
6a51c1e5-61d9-4efa-b80b-fcaf05f59b3f,2025-07-30T00:50:01Z,bdb1189d-249a-43e2-85e5-bf52e243b780,EVE1038,LECOURS4287,lecourseve686790@yahoo.com,116 First Street Ct,SOFT DRINKS,PEPSICO,Starry Lemon Lime 12oz can,2,1.11,2.22
9164e0ae-4696-4a70-a8c9-dc4c4f63de5f,2025-06-29T13:45:31Z,b5b6f7b2-70e1-49a7-b66f-e703ae557a93,EVE573,PEARCE8582,eve3300359686@hotmail.com,8417 Liberty Ave,SNACKS,CHIPS,Lay's Classic 8oz,1,4.29,4.29
